EXPOS 20,Expository Writing 20 224,Monaghan,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=afb3b6733786d3eed9a7ffd2ce115f0b5dfb9e1cfbe4772bf5dc66a35cf6f6ecd0f7f751d53ef3782bbf98b18ab28e2b&ReportType=2&regl=en-US,15.0,12.0,80.0,3.91,3.91,3.4,4.4,4.25,4.45,4.09,4.09,4.2,4.09,4.45,4.73,7.8,3.82,0.6094447299838066
EXPOS 20,Expository Writing 20 225,Monaghan,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a241a566b0f91d825eac4496979cc889f9bb8f7aab14011806d290616e644222fe379f7a0f3644c926227f3aaf970b93&ReportType=2&regl=en-US,14.0,14.0,100.0,3.83,3.75,3.83,4.25,3.5,4.42,4.17,4.67,4.17,4.5,4.67,4.83,6.83,3.58,0.026455862181527273
EXPOS 20,Expository Writing 20 228,Nee,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=751d7a4a074198abfb2742cec60aa6dae1834b3bb1f0748b08ec5e58f781e526e91c9c7e90b1be9a8dab5e38f8c56525&ReportType=2&regl=en-US,15.0,15.0,100.0,4.36,4.0,4.36,4.71,4.67,4.79,4.64,4.57,4.79,4.64,4.71,4.21,5.85,4.57,0.8264558662970861
EXPOS 20,Expository Writing 20 229,Nee,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72ddff73aca72998e66a761b013a83ef144537ce8863372eb33f0112de2db701f60609eef29c2d7268908c5b4f47ef7a&ReportType=2&regl=en-US,15.0,13.0,86.0,4.42,4.0,4.25,4.42,4.4,4.83,4.67,4.83,4.67,4.67,4.83,4.5,5.92,4.33,0.8402872350480821
EXPOS 20,Expository Writing 20 230,Nguyen,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7517207bdaa5f85b09cde3194284ca82325e6f9ff5c5429befebea5b0164c9a931f44b8eba785647d2e1efd3b922fa99&ReportType=2&regl=en-US,14.0,14.0,100.0,4.43,4.29,4.43,4.93,4.11,4.93,4.64,4.79,4.71,4.54,5.0,4.69,5.07,4.14,0.6640523076057434
EXPOS 20,Expository Writing 20 231,Nguyen,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8db50ed5dae9a55c38f029ca0c147cefd2aea3b3708877372507426823fc49860ef25dc33f9111f4a6f29b42cc2ad63b&ReportType=2&regl=en-US,13.0,13.0,100.0,4.31,4.15,4.54,4.62,4.8,4.92,4.77,4.54,4.75,4.85,4.69,4.77,5.69,4.46,0.5362188953619736
EXPOS 20,Expository Writing 20 232,Pietras,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c81625e6187d7c2536825097f25592d4aedd8b88b73f05025beaae18c637c69bafd3c6625dc364fb4e5ae32ffbcaa242&ReportType=2&regl=en-US,12.0,9.0,75.0,2.56,3.0,3.22,3.22,3.33,2.89,3.0,3.33,2.67,3.78,3.22,3.0,5.0,2.78,-0.20215027332305907
EXPOS 20,Expository Writing 20 233,Pietras,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69837313141dc938ab17307ae3d88530168dbca9f04e0f80be9f423d2096642e39c41b174465e8e4a6c1ea36939c9336&ReportType=2&regl=en-US,12.0,10.0,83.0,3.1,3.3,3.3,2.4,2.67,2.9,3.1,2.4,2.7,3.1,2.3,2.3,5.33,2.6,-0.4715069606900215
EXPOS 20,Expository Writing 20 234,Quigley,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6d6cfd27d6c58fd9c9313c2a196c768699ab7a624f5b1130565be6e5e3fe03686a901aadd0d15e1b8c3daee3555a5c53&ReportType=2&regl=en-US,15.0,15.0,100.0,4.73,4.8,4.5,4.86,4.78,5.0,5.0,4.87,5.0,5.0,5.0,4.33,5.47,4.87,0.9964737072587013
EXPOS 20,Expository Writing 20 235,Quigley,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=07f119ca50a4895711a2156909c3262854d1ab4f63918b620ee9377c50a4b59363dd3df2cd6619bdd413f3ca9bae185d&ReportType=2&regl=en-US,15.0,15.0,100.0,4.29,4.29,4.21,4.43,4.75,4.5,4.29,3.86,4.79,4.57,4.5,4.07,6.43,4.43,0.5706434845924377
EXPOS 20,Expository Writing 20 236,Raymer,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a8e8d9761485e239f92e6d3a5fd052285378873c671f2a8bfaca4d6f02cb19720c342d42669e3ca498a0472479c2e3e&ReportType=2&regl=en-US,14.0,12.0,85.0,4.83,4.25,4.64,4.82,4.71,5.0,4.73,4.73,4.73,4.73,5.0,4.45,4.92,4.73,0.6206687167286873
EXPOS 20,Expository Writing 20 237,Raymer,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2f011f626e780e7b4b134b3c88d831ef6b364c290ca20a76e8d94b9b3234e4e0de0a9395df697b3100223dc995dd853d&ReportType=2&regl=en-US,15.0,14.0,93.0,4.64,4.21,4.64,4.14,4.43,4.64,4.64,4.43,4.57,4.43,4.5,4.0,5.29,4.71,0.995208777487278
EXPOS 20,Expository Writing 20 238,Rosefield,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=91e2845d54d6da63f279eb24afd25a87c191803cfe1d4c345db3c5c9ae435b11177d8320a1b72efb7a9deb6c93641b54&ReportType=2&regl=en-US,15.0,12.0,80.0,4.2,4.2,4.22,4.56,4.75,4.6,4.22,4.8,4.1,4.7,4.7,4.7,5.38,4.3,0.6594409743944804
EXPOS 20,Expository Writing 20 239,Routon,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=66f580315047e8e1b886a0b1fc1bba7aa5d0f90e261af3d656789243d444100814408ed894f05058f258a08a6c458683&ReportType=2&regl=en-US,15.0,14.0,93.0,4.82,4.73,4.55,4.18,5.0,5.0,4.91,4.82,5.0,4.91,4.55,4.64,4.18,5.0,0.9970944740555503
EXPOS 20,Expository Writing 20 240,Routon,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=36d27f6eaa6e51ae1385cd72f8680f16c0b19d998af1f97f9c66f54713b46f8fdcf8a4eda47ac52547f93bbc41992e3f&ReportType=2&regl=en-US,15.0,14.0,93.0,4.54,4.69,4.46,4.38,4.83,5.0,4.75,5.0,5.0,4.92,4.83,4.83,3.77,4.75,0.9836636424064636
EXPOS 20,Expository Writing 20 241,Saha,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0b0f4ac544d35cdd71070e715cdfab2887e8e7490f06c8ce95bf3d5040ae1b7ad83281b63e25d294d4930e83e2d39ae3&ReportType=2&regl=en-US,14.0,11.0,78.0,4.7,4.3,4.5,4.9,4.5,5.0,4.9,4.7,5.0,4.9,4.9,4.8,3.4,4.5,0.9777960975964864
EXPOS 20,Expository Writing 20 242,Saha,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a5dabc815191f8b732d013f8aa57fd94cf9445de08fa63136cc7e489a10bc09e8578f95ffe6e95e3fd8a9d9ddf936896&ReportType=2&regl=en-US,15.0,14.0,93.0,5.0,4.62,4.77,4.85,4.5,5.0,4.85,4.77,5.0,5.0,4.92,4.85,4.92,4.92,0.9906711230675379
EXPOS 20,Expository Writing 20 245,Scheffler,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=369b88c8fe24507b187e9564aaab1941856c7bb1b6eb7b6e08a886ff0cbfd2a9e54a0d4ffb02b3182f03055942a207e6&ReportType=2&regl=en-US,14.0,10.0,71.0,4.67,5.0,4.44,4.89,4.83,4.89,5.0,4.11,4.89,4.89,5.0,4.78,5.89,4.44,0.9975182771682739
EXPOS 20,Expository Writing 20 246,Scheffler,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9abbfdb201fc91b7d5f0b1575f050f9eebd39912a43cba8905d2e58de93fe0447c47d6a2d1e97d3ac8ff71540cd52413&ReportType=2&regl=en-US,15.0,13.0,86.0,4.15,4.23,4.15,4.85,4.4,4.69,4.69,4.08,4.54,4.92,4.83,4.82,5.23,4.15,0.270530603826046
EXPOS 20,Expository Writing 20 247,Shank,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d2cfe1df49b8cdac6df1518dc66eceff5eec10b91d201c405a6d058b02aee269a31e1421e521cf50d83c27355e8d5209&ReportType=2&regl=en-US,14.0,14.0,100.0,4.79,4.71,4.36,4.43,4.88,4.86,4.79,4.57,5.0,4.93,4.71,4.43,6.0,4.92,0.8328966597716013
EXPOS 20,Expository Writing 20 248,Shank,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c613a17e332c033e28c8c7b03d524c982f772dc241ea60dd80e16e3d0f56f39de9472d17a924012578c574d4a897fc5f&ReportType=2&regl=en-US,15.0,15.0,100.0,4.93,4.8,3.87,4.6,5.0,5.0,4.86,4.73,5.0,4.93,4.8,4.47,5.47,4.47,0.6884296215497531
EXPOS 20,Expository Writing 20 249,Sinnott,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f769dd53ef9cca7085f2ed24808d92c4a5df5a68597fdf05f196c66aa8d7edce8e482aa05707b4db9085aca19c064e72&ReportType=2&regl=en-US,15.0,14.0,93.0,4.23,3.85,4.15,4.08,3.67,4.31,4.0,4.46,4.0,4.08,3.92,4.5,6.38,3.67,0.328154981136322
EXPOS 20,Expository Writing 20 250,Sinnott,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d22408e185088b85f1ad40176f40f1885e21ae8033d2939f58c368781c5e750632fceaa810cb588d28f8ac2a7ba3fd09&ReportType=2&regl=en-US,15.0,12.0,80.0,4.33,4.11,4.11,4.44,4.33,4.67,4.33,4.44,4.33,4.13,4.5,3.88,6.38,3.78,-0.044181721551077704
EXPOS 20,Expository Writing 20 253,Tejblum,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3767659d91a5ea307a531f59afbdd4aae891565b7a45ce887a52f19bc9dfb08f3ab9238e0e1cfb10435cd6e541c0dd21&ReportType=2&regl=en-US,15.0,13.0,86.0,4.64,4.64,4.55,4.64,4.67,4.82,4.82,4.82,4.91,4.73,4.82,3.27,4.91,4.55,0.6495296103613717
EXPOS 20,Expository Writing 20 254,Vincent,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a8f921a8251adba5f48a6650d96cdb5441156c5b063145426babff5d8cb0af71360c7da71396bbdf05e9883743153f19&ReportType=2&regl=en-US,15.0,14.0,93.0,4.64,4.86,4.29,4.5,5.0,4.79,4.5,4.43,5.0,4.92,4.62,4.85,7.15,4.64,0.879025188776163
EXPOS 20,Expository Writing 20 255,Vincent,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=043249dcb1f81ea365a3f5cb23b26fdc23e8d12443ad93da24c4652527ac5c6bd004f117cf100ec2c7d7c1c66281f479&ReportType=2&regl=en-US,15.0,14.0,93.0,4.57,4.71,4.23,4.5,4.86,4.79,4.79,4.57,5.0,5.0,4.64,4.71,6.29,4.5,0.8134655248035084
EXPOS 40,Public Speaking Practicum 001,Bailey,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9a558c68f8e1f13b4740347c2b45826df520367c44bf256583917e1435f9f4a0259c00159f59b08c634d7c6202704696&ReportType=2&regl=en-US,14.0,11.0,78.0,5.0,4.44,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.25,5.0,0.7930433630943299
EXPOS 40,Public Speaking Practicum 002,Clarke,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8ddfcb0720ad5c95c3b675e9526fd9dd66d76abeb7a17b6ffb7f7f0e1868a2b0f0be331cd3bccec6393120e6a6c274e8&ReportType=2&regl=en-US,14.0,14.0,100.0,4.93,4.64,4.93,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.36,4.93,0.9940628757079443
EXPOS 40,Public Speaking Practicum 003,Clarke,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=05295486ec6206b4700062f163db0ae1b273b99f88e4aff8d7583365ddde905177280fddff27cc81b711ad84a41c7add&ReportType=2&regl=en-US,13.0,13.0,100.0,5.0,4.92,4.92,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.08,5.0,0.761493036380181
EXPOS 40,Public Speaking Practicum 004,Coburn-Palo,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0e1356bc679a8ff109d2fc0698f7581bb92b7a92ff7363a74808c12b48f5cf6388476126f820e2525bfcf91cf6b146f0&ReportType=2&regl=en-US,13.0,11.0,84.0,4.73,4.36,4.82,4.27,5.0,4.73,4.73,4.82,4.91,4.64,4.36,3.55,4.64,4.91,0.9451874362097846
EXPOS 40,Public Speaking Practicum 005,Coburn-Palo,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=562a1c60d8604da260f32149c2d4385b7e24541cb0d6efa9b6e2fe1c9ea7427913fe00abdc28075a127b54c914ea17f6&ReportType=2&regl=en-US,15.0,14.0,93.0,4.46,4.0,4.42,4.17,5.0,4.38,4.69,4.77,4.85,4.75,4.67,3.58,3.0,4.58,0.19896020889282226
EXPOS 40,Public Speaking Practicum 006,Gipson,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48358422cccab87cf1733657047ac1fb9c78b9f09424b647be97a604c1c6f3af2b9a0ac08da2518777ebb324d5a5da2d&ReportType=2&regl=en-US,13.0,12.0,92.0,4.33,3.9,4.08,4.83,5.0,4.58,4.73,4.75,4.75,4.92,4.75,4.75,3.25,4.5,0.27617961913347244
EXPOS 40,Public Speaking Practicum 007,Gipson,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=868203d1f9b896b96849c27779be8bc42f7be921cdd695d703c078a41d6c247ade3b5257870049a1391736decfed8e9c&ReportType=2&regl=en-US,14.0,13.0,92.0,4.58,4.45,4.42,4.67,4.86,4.75,4.67,4.75,4.67,4.92,4.58,4.75,3.42,4.67,0.49915956854820254
EXPOS 40,Public Speaking Practicum 008,Stuart,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ba6c041fb9361a6ab641f65784b3cc7115063d35a90392a26053883bb656e94c01cfcddf52f7d5b2632228cacf62aea1&ReportType=2&regl=en-US,15.0,15.0,100.0,4.93,4.71,4.85,4.85,4.89,5.0,4.92,4.77,4.85,4.92,4.85,4.77,2.69,4.92,0.9930018915070428
EXPOS 40,Public Speaking Practicum 009,Stuart,Expository Writing,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=667c73b1d9617a37cb739436ad1afcc7c510f69b5f4d4b9e46e32bf233e28f1ac3044f12aa879271d8d522d564ca048f&ReportType=2&regl=en-US,16.0,15.0,93.0,4.93,4.67,4.8,4.86,5.0,4.93,4.8,4.93,4.93,4.79,4.86,4.92,3.36,4.93,0.799325031042099
FOLKMYTH 161,The Vikings and the Nordic Heroic Tradition 001,Mitchell,Folklore and Mythology,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=51bde95f1c810fa18a6f4b5e57b906c580caa1a425cf05621a22279347946b9ccf2c7340151d73a226a86579bb06dc28&ReportType=2&regl=en-US,33.0,29.0,87.0,4.08,3.96,3.9,3.16,3.4,4.43,4.29,4.43,4.5,4.0,3.11,3.44,2.81,3.91,0.8067243099212646
FOLKMYTH 176,Tattoo: Histories and Practices 001,Lufkin,Folklore and Mythology,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=61c39159d8966ad9e356370001b2bbdde18200a1a915da9fa28fe03a19e596e4dc29312aa0e41c00480e4331e4a24591&ReportType=2&regl=en-US,12.0,9.0,75.0,5.0,4.38,4.63,4.71,5.0,5.0,4.88,4.63,5.0,4.88,4.71,4.88,3.88,4.88,0.9854582250118256
FRSEMR 21V,"Black Holes, String Theory and the Fundamental Laws of Nature 001",Strominger,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8dba2459bbe30da2c1ad8877371193d8c195af0e20ccdca7f60a20a6602de2ea0ec4ae4377436a107df9fba85fc50655&ReportType=2&regl=en-US,11.0,10.0,90.0,5.0,4.56,4.89,4.33,5.0,5.0,4.9,4.78,4.9,4.9,5.0,5.0,3.6,4.9,0.6314327915509542
FRSEMR 21W,"Research at the Harvard Forest—Global Change Ecology-Forests, Ecosystem Function, the Future 001",Orwig,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=740056e2cb7fa1228f95205766252167d7eaf88287a9688b857b4a929a7055ca814c2476d260d1e0c6742118e81cbf9d&ReportType=2&regl=en-US,11.0,10.0,90.0,4.78,4.22,4.78,4.44,5.0,5.0,4.89,4.89,5.0,5.0,4.78,4.67,2.0,4.78,0.9979347785313925
FRSEMR 23I,GeoSciFi Movies: Real vs. Fiction 001,Ishii,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a0f8aac7d22a8f142dda156e1215bbe9d5a25c68509512fccc424bdb3b32c3cc90fb6bc17f735944741629894551a80c&ReportType=2&regl=en-US,7.0,5.0,71.0,4.4,4.6,4.0,4.8,4.33,4.6,4.5,4.4,4.6,4.25,4.33,4.33,4.0,4.6,0.9921771585941315
FRSEMR 23P,"Physics, Math and Puzzles 001",Vafa,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8d5a27dc1e2740ac07f4566a37e5c72710c12f9c55138a37fdc6b31b3e3e84dee9c4ab65ee20c78e56d1f0610da45dbe&ReportType=2&regl=en-US,12.0,12.0,100.0,4.5,4.2,4.7,3.88,5.0,4.8,4.6,3.9,4.8,4.6,3.5,4.9,1.4,4.6,0.8128148794174195
FRSEMR 24G,A Brief History of Surgery 001,Millham,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=795624f35c10d8377f5239ed7648e926c26712c7fed8285e77cc7fe28c48861c112cd231f332c65a849ef062259639e7&ReportType=2&regl=en-US,13.0,13.0,100.0,5.0,4.54,4.77,4.62,5.0,5.0,4.92,4.85,5.0,4.64,4.75,4.83,3.25,4.92,0.9113847215970358
FRSEMR 24Q,Microbial Symbioses: From the Deep-Sea to the Human Microbiome 001,Cavanaugh,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=493fd1eb0490dd5f97cc54da60c6ab312d18e8707ce1d17effc82654efd0c182b29df8fbc8223e8824ed5691b842c6d6&ReportType=2&regl=en-US,8.0,8.0,100.0,4.5,3.63,3.75,3.86,3.8,4.63,3.88,4.75,4.88,4.5,4.29,4.67,3.5,4.25,0.4396227853638785
FRSEMR 25N,Finding Connections: Perspectives on Psychological Development and Mental Illness 001,Rappaport,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=995195d61142ba8a170455a2d24ccccb62e29953c3f45c08b0bbb1f486cbf87fa926e1fdde72ca7301aee5f3f220fc3a&ReportType=2&regl=en-US,12.0,12.0,100.0,4.83,4.67,4.92,4.83,4.71,5.0,4.83,4.75,5.0,4.83,4.92,5.0,3.25,4.92,0.7705484429995219
FRSEMR 25X,How the Brain Becomes the Mind: A Bottoms-up and Top-Down Perspective 001,Byrne,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4399e8cb5b9606d33533184db85ef545b090e9edb75d7fee8f542d4d751c549903f1b93da817046d51f2aaa3987cfb91&ReportType=2&regl=en-US,11.0,11.0,100.0,4.55,4.18,4.5,4.4,4.67,4.64,4.36,4.91,4.73,4.82,4.4,4.9,2.45,4.45,0.9850219743592399
FRSEMR 26E,Beautiful Physics 001,Georgi,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=484a9a53929fea67281c528ed26fce104a99fa1475efc1218f1438ea381abde998158d58200216582bd0f9b7c3f4e602&ReportType=2&regl=en-US,12.0,11.0,91.0,3.4,3.7,3.2,4.5,5.0,4.1,3.4,4.9,4.3,4.1,4.4,4.33,1.63,3.1,0.2332218661904335
FRSEMR 26F,Dreams: Our Mind by Night 001,Barrett,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=979801cd6a95db3ef56c279cfc32231951b90e79816f0df2f5525d1097ed4925c82d590672c7501afdb8582278476fbc&ReportType=2&regl=en-US,13.0,11.0,84.0,3.9,4.1,4.67,4.33,5.0,3.9,3.88,4.4,4.3,3.7,4.29,4.2,1.7,4.0,0.6607854697439406
FRSEMR 26J,The Universe's Hidden Dimensions 001,Randall,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=47376e5f19858d15c6ce9f5d53b113426dcc2cc4cfd0fa09fb35923b8372af10c3fb40b606d7c4be393de11ce2f87453&ReportType=2&regl=en-US,12.0,11.0,91.0,3.5,3.7,3.5,3.75,3.44,3.7,3.5,3.78,3.7,3.5,4.2,4.5,2.5,3.33,0.1093934416770935
FRSEMR 26O,Changing Our Mind: Evolving Thoughts on Brain Regeneration 001,Arlotta,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ff88d778e9a4a2e93267c50e34fd75b3de0986a8a79d026fbf12a5f56240353fdf156d89b510c14356dbfef0b10a7bf&ReportType=2&regl=en-US,15.0,12.0,80.0,4.7,4.0,4.86,4.5,5.0,5.0,4.8,4.56,5.0,4.9,4.5,4.5,1.0,4.67,0.6676084399223328
FRSEMR 27I,Global Health: Comparative Analysis of Healthcare Delivery Systems 001,Saini,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=40dc5c249247d84ae5e23a516e7bc5c07139bd120b0a433fc7467e435f543e721354e8aefe6b20d5c5b13b2c4b50f03b&ReportType=2&regl=en-US,12.0,12.0,100.0,4.1,4.2,4.44,3.75,4.75,4.44,4.33,4.11,4.67,4.56,4.22,4.0,1.38,4.1,0.6789138742855617
FRSEMR 30M,California in the 60s 001,van Orden,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=65532fd8961ec998a4b5603739281a070815082ed02dfa221b91b17ac31449d8334750a2de1ea815d55d61024eb29aa0&ReportType=2&regl=en-US,13.0,10.0,76.0,4.78,4.75,4.29,4.5,5.0,4.56,4.38,4.63,4.75,4.75,4.57,5.0,2.44,5.0,0.9415447016557058
FRSEMR 30Q,Death and Immortality 001,Chen,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a496aca64b3e105af1a8e5036f350e5022897026bbc2c8e00a988c84b9be0382882b85a1f3c9f6ecdfeedf69dd1b74cf&ReportType=2&regl=en-US,12.0,11.0,91.0,4.78,4.78,4.67,4.22,5.0,5.0,4.67,4.38,5.0,4.78,4.56,4.11,2.56,4.56,0.9822006970643997
FRSEMR 31J,Skepticism and Knowledge 001,Elgin,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=972f96fc10af0dfe6be82ea91b8234a7256b910549c9745650f9fbe880ef4c8396ce43dfa30b989c28c80ab07bb0a6a2&ReportType=2&regl=en-US,11.0,10.0,90.0,3.89,3.67,4.13,4.11,5.0,4.33,4.0,4.11,4.33,4.22,4.22,4.78,2.56,3.56,-0.1966395080089569
FRSEMR 31P,Trials from Classical Athens and Modern Legal Debates 001,Lanni,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d83082097cf1f1e26312ea2e42999d173e4f66107735cb88f5469185982ba8ba5410af5ae2bbf40bcff1f319b45616eb&ReportType=2&regl=en-US,12.0,11.0,91.0,4.27,4.0,4.64,4.3,5.0,4.91,4.45,4.82,4.64,4.8,4.4,4.78,2.1,4.09,0.9860571026802063
FRSEMR 33C,"Borges, García Márquez, Bolaño and Other Classics of Modern Latin American Fiction and Poetry 001",Siskind,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2b4d496186158be99b769a0d9e242f3cc736a70512277326d092384fe5970afd73fb90bfe15647fa8df01467b4e991a9&ReportType=2&regl=en-US,11.0,11.0,100.0,4.36,4.73,4.64,4.6,4.5,4.55,4.4,4.55,4.82,4.27,4.5,4.78,4.09,4.36,0.5623815400259835
FRSEMR 33O,Animation--Getting Your Hands on Time 001,Lingford,Freshman Seminars,2022 Fall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=acefc20ae8f9b99aaed2eb1b12c399a33d34f2a4569822df2597d1bd3b64c5c5e572db33e7ebbdb7355d2ab6528112fb&ReportType=2&regl=en-US,10.0,10.0,100.0,4.3,4.13,4.25,4.22,nan,4.13,3.89,4.44,4.3,3.63,3.89,4.75,5.0,4.22,0.8537145682743618
